state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrival_quantity
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-20,1696,2176,1993,290.82
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-21,1931,2316,2083,249.27
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-22,1909,2449,2207,238.07
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-23,2112,2573,2288,256.51
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-24,1967,2481,2298,230.52
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-25,1927,2470,2110,293.23
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-26,2060,2726,2314,212.6
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-27,1930,2421,2215,237.13
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-28,1766,2200,2011,285.73
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-29,1653,1962,1831,315.49
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-06-30,2190,2608,2378,226.38
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-01,1913,2443,2191,257.16
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-02,1598,2039,1876,294.28
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-03,1664,2129,1923,288.94
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-04,1661,2086,1838,322.67
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-05,1829,2386,2056,261.06
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-06,1821,2350,1998,274.63
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-07,1554,1992,1707,346.27
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-08,1720,2057,1882,294.69
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-09,1537,2053,1751,316.9
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-10,1763,2128,1964,265.17
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-11,1723,2307,1992,247.98
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-12,1694,2050,1862,275.29
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-13,1742,2093,1880,286.81
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-14,1876,2381,2072,264.32
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-15,1680,2169,1856,297.16
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-16,1731,2187,1982,290.99
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-17,1550,1901,1732,332.19
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-18,1612,2106,1864,312.5
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-19,1471,1804,1675,310.63
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-20,1475,1815,1636,358.25
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-21,1895,2266,2093,276.26
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-22,1321,1729,1550,368.5
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-23,1447,1763,1597,307.23
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-24,1537,1923,1698,321.37
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-25,1716,2156,1922,271.58
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-26,1842,2248,2040,272.43
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-27,1541,1994,1710,319.94
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-28,1553,1982,1706,317.52
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-29,1556,1814,1693,338.87
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-30,1468,1851,1650,336.01
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-07-31,1549,1989,1794,300.72
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-01,1682,2122,1819,310.59
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-02,1531,1964,1788,281.71
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-03,1501,1807,1631,327.98
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-04,1378,1829,1554,380.58
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-05,1528,1862,1729,296.33
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-06,1574,1977,1835,299.03
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-07,1548,1930,1705,313.74
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-08,1616,2055,1773,308.99
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-09,1509,1983,1702,339.83
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-10,1512,1859,1716,314.77
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-11,1598,2079,1764,286.87
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-12,1503,1904,1686,284.71
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-13,1344,1709,1581,348.02
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-14,1433,1933,1654,323.69
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-15,1423,1740,1597,347.12
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-16,1496,1821,1629,339.56
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-17,1328,1794,1556,356.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-18,1764,2256,1927,284.23
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-19,1361,1704,1579,346.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-20,1567,2050,1765,307.75
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-21,1371,1595,1481,381.56
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-22,1384,1736,1555,363.01
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-23,1327,1675,1533,342.82
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-24,1451,1799,1588,325.84
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-25,1614,2039,1783,320.6
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-26,1538,2094,1798,298.41
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-27,1366,1606,1499,378.66
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-28,1548,1811,1692,336.69
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-29,1598,2115,1853,296.99
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-30,1627,2059,1888,286.27
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-08-31,1315,1687,1515,352.09
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-01,1503,1894,1648,362.97
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-02,1593,2002,1715,348.21
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-03,1197,1489,1370,383.01
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-04,1375,1848,1572,343.17
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-05,1448,1844,1646,334.67
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-06,1280,1745,1486,361.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-07,1376,1766,1591,328.75
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-08,1536,1954,1762,296.05
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-09,1451,1729,1563,338.89
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-10,1508,1974,1761,318.41
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-11,1545,1912,1696,334.65
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-12,1497,1839,1712,334.97
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-13,1463,1819,1674,338.69
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-14,1565,1951,1710,326.77
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-15,1384,1890,1627,323.43
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-16,1475,1869,1657,321.06
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-17,1430,1935,1673,321.02
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-18,1388,1851,1627,338.5
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-19,1486,1925,1662,351.09
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-20,1372,1738,1526,368.5
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-21,1683,1981,1815,324.37
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-22,1701,2034,1882,301.66
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-23,1689,2002,1863,286.38
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-24,1513,1901,1627,339.51
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-25,1563,1926,1722,329.13
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-26,1392,1774,1589,364.94
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-27,1585,2011,1805,300.89
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-28,1593,2095,1783,323.11
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-29,1767,2232,2009,273.36
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-09-30,1571,1995,1728,315.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-01,1703,2077,1899,285.42
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-02,1753,2235,1899,253.8
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-03,1480,1956,1728,307.92
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-04,1581,2059,1847,294.62
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-05,1636,2050,1779,292.96
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-06,1752,2152,1923,308.82
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-07,1596,2051,1754,283.17
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-08,1627,2140,1908,278.63
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-09,1735,2137,1876,305.8
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-10,1674,2067,1899,284.5
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-11,1386,1672,1496,358.79
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-12,1710,2130,1922,291.38
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-13,1737,2123,1896,271.96
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-14,1698,2233,1987,277.07
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-15,1733,2114,1928,291.68
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-16,1721,2231,1964,292.42
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-17,1725,2166,1953,268.79
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-18,2128,2714,2377,240.53
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-19,1787,2283,1962,274.6
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-20,1913,2427,2150,233.16
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-21,1815,2154,2000,276.7
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-22,2024,2481,2284,238.94
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-23,1785,2422,2064,287.83
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-24,2019,2547,2301,240.64
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-25,1862,2366,2162,259.44
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-26,1859,2339,2096,262.05
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-27,2098,2462,2259,261.58
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-28,1864,2419,2051,270.87
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-29,2007,2623,2258,263.05
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-30,1869,2399,2181,242.22
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-10-31,2132,2663,2337,241.65
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-01,2231,2944,2532,219.09
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-02,2195,2869,2458,239.68
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-03,2167,2671,2376,210.56
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-04,1972,2618,2242,257.09
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-05,2218,2784,2530,173.76
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-06,2080,2612,2260,248.41
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-07,2218,2692,2469,208.51
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-08,2104,2648,2322,213.31
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-09,2400,3000,2636,211.45
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-10,2309,2853,2508,235.96
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-11,2116,2755,2439,244.95
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-12,2378,3112,2678,191.16
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-13,2307,3134,2660,223.79
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-14,2259,2910,2578,220.97
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-15,2202,2889,2555,198.52
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-16,2134,2797,2398,253.43
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-17,2377,2956,2752,196.14
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-18,2315,3060,2624,199.46
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-19,2322,2769,2559,215.25
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-20,2249,2956,2562,221.7
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-21,2416,2877,2637,215.49
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-22,2379,3033,2749,216.32
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-23,2297,3024,2651,192.95
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-24,2933,3576,3177,192.56
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-25,2145,2648,2461,261.34
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-26,2388,2948,2671,204.11
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-27,2423,3062,2621,211.37
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-28,2442,2935,2716,186.34
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-29,2434,3068,2636,197.42
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-11-30,2698,3422,2918,227.52
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-01,2735,3283,3062,165.86
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-02,2551,3144,2769,212.17
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-03,2442,3178,2843,213.34
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-04,2746,3772,3199,144.55
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-05,2519,3189,2824,185.35
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-06,2803,3576,3145,169.92
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-07,2634,3448,3094,180.46
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-08,2751,3655,3103,186.38
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-09,2892,3631,3154,129.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-10,2924,3729,3173,172.36
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-11,2714,3541,3065,194.23
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-12,2650,3623,3092,203.06
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-13,2509,3189,2787,186.99
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-14,2762,3449,3163,167.16
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-15,3218,4022,3470,149.07
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-16,2701,3591,3093,166.52
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-17,2790,3436,3134,150.24
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-18,2645,3314,2986,215.77
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-19,2793,3408,3185,167.21
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-20,2689,3309,3051,165.9
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-21,3135,4034,3482,159.12
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-22,3235,3950,3536,113.54
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-23,2762,3606,3126,202.38
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-24,2779,3553,3202,156.56
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-25,3057,3869,3345,142.58
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-26,2823,3542,3079,201.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-27,2856,3748,3218,180.25
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-28,3236,4194,3607,153.14
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-29,3080,4105,3582,128.48
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-30,2756,3577,3205,197.77
Maharashtra,Nashik,Lasalgaon,Onion,Red,2024-12-31,2938,3840,3336,145.36
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-01,2945,4053,3457,179.44
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-02,2987,3737,3333,173.0
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-03,3136,3820,3543,152.35
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-04,2903,3918,3386,191.73
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-05,2919,3832,3432,162.28
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-06,2908,3711,3397,160.17
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-07,3185,4046,3594,162.17
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-08,3211,4014,3532,130.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-09,3084,3752,3380,158.8
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-10,3211,4132,3532,181.64
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-11,3156,3893,3542,167.55
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-12,3172,4121,3687,160.05
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-13,3142,3887,3511,140.41
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-14,3211,4212,3651,157.65
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-15,2918,3759,3393,161.05
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-16,3180,3958,3588,144.11
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-17,3156,3827,3458,162.53
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-18,3537,4462,3840,153.42
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-19,3184,4129,3576,176.38
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-20,3339,4177,3775,137.42
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-21,3619,4374,3891,118.99
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-22,3072,4073,3600,146.12
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-23,3159,4017,3488,160.91
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-24,3328,3979,3581,134.82
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-25,3345,4228,3662,173.71
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-26,3683,4514,3981,144.47
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-27,3276,4106,3597,131.69
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-28,3185,4124,3579,166.0
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-29,3138,3969,3628,153.44
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-30,3389,4157,3806,120.45
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-01-31,3450,4366,3753,151.7
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-01,3476,4602,4017,138.49
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-02,3449,4650,4026,128.72
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-03,3440,4296,3869,122.51
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-04,3285,4509,3850,145.14
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-05,3488,4444,3961,145.41
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-06,3365,4041,3769,161.35
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-07,3506,4382,3864,127.11
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-08,3329,4262,3790,128.18
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-09,3440,4689,4015,143.77
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-10,3446,4576,4001,134.56
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-11,3220,4110,3782,122.55
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-12,3267,4364,3808,139.85
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-13,3316,4520,3850,137.86
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-14,3512,4283,3799,145.98
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-15,3280,4265,3831,138.32
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-16,3481,4280,3952,169.64
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-17,3432,4070,3752,142.88
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-18,3148,4135,3626,167.24
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-19,3189,3994,3553,140.14
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-20,3556,4222,3935,112.66
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-21,3262,4267,3771,145.05
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-22,3449,4179,3847,132.2
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-23,3801,4413,4121,146.08
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-24,3520,4551,3895,133.75
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-25,3480,4173,3886,132.36
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-26,3633,4618,4198,135.53
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-27,3493,4211,3802,177.32
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-02-28,3254,4200,3818,147.97
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-01,3605,4682,3975,129.79
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-02,3560,4637,3930,164.83
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-03,3652,4274,3948,151.17
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-04,3678,4340,3970,145.43
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-05,3596,4696,4134,133.7
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-06,3318,4229,3748,128.73
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-07,3323,4136,3803,99.72
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-08,3490,4372,4041,142.05
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-09,3601,4466,3888,157.45
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-10,3242,3921,3635,136.46
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-11,3279,4409,3854,165.87
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-12,3374,4400,3891,100.74
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-13,3222,4118,3704,136.31
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-14,3475,4348,3857,121.44
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-15,3241,4061,3645,146.62
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-16,3491,4379,4056,146.41
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-17,3467,4062,3774,159.07
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-18,3814,4486,4151,158.18
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-19,3429,4376,3730,125.69
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-20,3426,4368,3739,132.89
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-21,3553,4314,3848,125.21
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-22,3314,4269,3766,131.85
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-23,3605,4381,3878,141.2
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-24,3275,4142,3797,144.32
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-25,3358,4041,3674,161.51
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-26,3247,4326,3751,138.81
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-27,3491,4169,3825,146.98
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-28,3437,4419,3804,161.95
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-29,3215,3936,3569,190.83
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-30,3405,4229,3920,122.69
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-03-31,3369,4301,3828,132.98
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-01,3449,4617,3926,124.03
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-02,3275,4224,3668,162.09
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-03,3411,4435,3759,151.25
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-04,3439,4352,3797,137.91
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-05,3498,4151,3794,135.06
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-06,3347,4044,3602,176.62
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-07,3155,3771,3497,137.37
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-08,3400,3991,3704,150.91
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-09,3107,3997,3648,145.71
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-10,3337,4212,3656,172.68
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-11,3260,3936,3616,129.55
Maharashtra,Nashik,Lasalgaon,Onion,Red,2025-04-12,3043,4177,3561,161.05
